tick,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,pressure_pa,temperature_c,latitude,longitude,gps_altitude,unix_time,milliseconds,satellites,baro_altitude,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,quat_w,quat_x,quat_y,quat_z,p_diag_0,p_diag_1,p_diag_2,p_diag_3,p_diag_4,p_diag_5,p_diag_6,p_diag_7,p_diag_8,flags,battery_v,state,relay,last_command
125400,0,2.5,0,0,0,0,20,5,-40,81194.2734375,25,0,0,0,0,0,0,1935.11328125,-0.0000000000000000000000020222378307859168,-0.010941142216324806,-2140.791259765625,-0.0000000000000000000003716008432569588,-0.9972060918807983,0.17384803295135498,0.7069976925849915,0.01243240013718605,0.7069974541664124,0.012425939552485943,1.0000001192092896,1,0.045301973819732666,0.0028258191887289286,0.00010279556590830907,0.002825023839250207,0.002741617849096656,0.002741617849096656,0.002741617849096656,0,0.9794715046882629,7,0,3
125411,0,2.5,0,0,0,0,20,5,-40,81196.78125,25,0,0,0,0,0,0,1934.841796875,-0.000000000000000000000002022205684704029,-0.010941142216324806,-2140.75732421875,-0.0000000000000000000003715949362665005,-0.9972060918807983,0.17384865880012512,0.7069976925849915,0.012432202696800232,0.7069974541664124,0.012425742112100124,1.0000001192092896,1,0.04529711231589317,0.0028258191887289286,0.00010279556590830907,0.002825023839250207,0.002741617849096656,0.002741617849096656,0.002741617849096656,0,0.9794715046882629,7,0,3
125422,0,2.5,0,0,0,0,20,5,-40,81199.296875,25,0,0,0,0,0,0,1934.5704345703125,-0.0000000000000000000000020221735386221413,-0.010941142216324806,-2140.72314453125,-0.0000000000000000000003715890292760422,-0.9972060918807983,0.17384928464889526,0.7069976925849915,0.012432005256414413,0.7069974541664124,0.012425544671714306,1.0000001192092896,1,0.04529225081205368,0.0028258191887289286,0.00010279556590830907,0.002825023839250207,0.002741617849096656,0.002741617849096656,0.002741617849096656,0,0.9794715046882629,7,0,3
125433,0,2.5,0,0,0,0,20,5,-40,81201.8046875,25,0,0,0,0,0,0,1934.29931640625,-0.0000000000000000000000020221413925402535,-0.010941142216324806,-2140.68896484375,-0.0000000000000000000003715831222855839,-0.9972060918807983,0.1738499104976654,0.7069976925849915,0.012431807816028595,0.7069974541664124,0.012425347231328487,1.0000001192092896,1,0.045287393033504486,0.0028258191887289286,0.00010279556590830907,0.002825023839250207,0.002741617849096656,0.002741617849096656,0.002741617849096656,0,0.9794715046882629,7,0,3
125444,0,2.5,0,0,0,0,20,5,-40,81204.3125,25,0,0,0,0,0,0,1934.0283203125,-0.0000000000000000000000020221092464583657,-0.010941142216324806,-2140.65478515625,-0.0000000000000000000003715772152951256,-0.9972060918807983,0.17385053634643555,0.7069976925849915,0.012431609444320202,0.7069974541664124,0.012425148859620094,1.0000001192092896,1,0.04528253525495529,0.0028258191887289286,0.00010279556590830907,0.002825023839250207,0.002741617849096656,0.002741617849096656,0.002741617849096656,0,0.9794715046882629,7,0,3
125455,0,2.5,0,0,0,0,20,5,-40,81206.828125,25,0,0,0,0,0,0,1933.75732421875,-0.000000000000000000000002022077100376478,-0.010941142216324806,-2140.62060546875,-0.00000000000000000000037157128306111835,-0.9972060918807983,0.1738511621952057,0.7069976925849915,0.012431411072611809,0.7069974541664124,0.012424950487911701,1.0000001192092896,1,0.045277681201696396,0.0028258191887289286,0.00010279556590830907,0.002825023839250207,0.002741617849096656,0.002741617849096656,0.002741617849096656,0,0.9794715046882629,7,0,3
125466,0,2.5,0,0,0,0,20,5,-40,81211.84375,25,0,0,0,0,0,0,1933.4595947265625,-0.000000000000000000000002022044757079364,-0.010941142216324806,-2140.58642578125,-0.0000000000000000000003715653508271111,-0.9972060918807983,0.17385178804397583,0.7069976925849915,0.012431212700903416,0.7069974541664124,0.012424752116203308,1.0000001192092896,1,0.0452728271484375,0.0028258191887289286,0.00010279556590830907,0.002825023839250207,0.002741617849096656,0.002741617849096656,0.002741617849096656,0,0.9794715046882629,7,0,3
125477,0,2.5,0,0,0,0,20,5,-40,81214.359375,25,0,0,0,0,0,0,1933.16455078125,-0.00000000000000000000000202201241378225,-0.010941142216324806,-2140.55224609375,-0.0000000000000000000003715594185931038,-0.9972060918807983,0.17385241389274597,0.7069976925849915,0.012431014329195023,0.7069974541664124,0.012424553744494915,1.0000001192092896,1,0.045267973095178604,0.0028258191887289286,0.00010279556590830907,0.002825023839250207,0.002741617849096656,0.002741617849096656,0.002741617849096656,0,0.9794715046882629,7,0,3
125488,0,2.5,0,0,0,0,20,5,-40,81216.8671875,25,0,0,0,0,0,0,1932.8720703125,-0.0000000000000000000000020219800704851358,-0.010941142216324806,-2140.51806640625,-0.00000000000000000000037155348635909656,-0.9972060918807983,0.1738530397415161,0.7069976925849915,0.01243081595748663,0.7069974541664124,0.012424355372786522,1.0000001192092896,1,0.04526311904191971,0.0028258191887289286,0.00010279556590830907,0.002825023839250207,0.002741617849096656,0.002741617849096656,0.002741617849096656,0,0.9794715046882629,7,0,3
125499,0,2.5,0,0,0,0,20,5,-40,81219.3828125,25,0,0,0,0,0,0,1932.581787109375,-0.0000000000000000000000020219477271880217,-0.010941142216324806,-2140.48388671875,-0.0000000000000000000003715475541250893,-0.9972060918807983,0.17385366559028625,0.7069976925849915,0.012430617585778236,0.7069974541664124,0.012424157001078129,1.0000001192092896,1,0.04525826498866081,0.0028258191887289286,0.00010279556590830907,0.002825023839250207,0.002741617849096656,0.002741617849096656,0.002741617849096656,0,0.9794715046882629,7,0,3
125510,0,2.5,0,0,0,0,20,5,-40,81221.890625,25,0,0,0,0,0,0,1932.293701171875,-0.0000000000000000000000020219153838909077,-0.010941142216324806,-2140.44970703125,-0.00000000000000000000037154159664753307,-0.9972060918807983,0.1738542914390564,0.7069976925849915,0.012430418282747269,0.7069974541664124,0.012423957698047161,1.0000001192092896,1,0.045253410935401917,0.0028258191887289286,0.00010279556590830907,0.002825023839250207,0.002741617849096656,0.002741617849096656,0.002741617849096656,0,0.9794715046882629,7,0,3
125521,0,2.5,0,0,0,0,20,5,-40,81221.890625,25,0,0,0,0,0,0,1932.034423828125,-0.0000000000000000000000020219153838909077,-0.010941142216324806,-2140.44970703125,-0.00000000000000000000037154159664753307,-0.9972060918807983,0.1738542914390564,0.7069976925849915,0.012430418282747269,0.7069974541664124,0.012423957698047161,1.0000001192092896,1,0.045253410935401917,0.0028258191887289286,0.00010279556590830907,0.002825023839250207,0.002741617849096656,0.002741617849096656,0.002741617849096656,0,0.9794715046882629,7,0,3
125531,0,2.5,0,0,0,0,20,5,-40,81224.3984375,25,0,0,0,0,0,0,1931.774169921875,-0.0000000000000000000000020218830405937936,-0.010941142216324806,-2140.41552734375,-0.00000000000000000000037153563916997684,-0.9972060918807983,0.17385491728782654,0.7069976925849915,0.012430218979716301,0.7069974541664124,0.012423758395016193,1.0000001192092896,1,0.04524856060743332,0.0028258191887289286,0.00010279556590830907,0.002825023839250207,0.002741617849096656,0.002741617849096656,0.002741617849096656,0,0.9794715046882629,7,0,3
125542,0,2.5,0,0,0,0,20,5,-40,81226.9140625,25,0,0,0,0,0,0,1931.5128173828125,-0.0000000000000000000000020218506972966796,-0.010941142216324806,-2140.38134765625,-0.0000000000000000000003715296816924206,-0.9972060918807983,0.17385554313659668,0.7069977521896362,0.012430020608007908,0.7069975137710571,0.0124235600233078,1.0000001192092896,1,0.04524371027946472,0.0028258191887289286,0.00010279556590830907,0.002825023839250207,0.002741617849096656,0.002741617849096656,0.002741617849096656,0,0.9794715046882629,7,0,3
125553,0,2.5,0,0,0,0,20,5,-40,81229.421875,25,0,0,0,0,0,0,1931.250732421875,-0.0000000000000000000000020218183539995655,-0.010941142216324806,-2140.346923828125,-0.0000000000000000000003715237242148644,-0.9972060918807983,0.17385616898536682,0.7069976925849915,0.012429819442331791,0.7069974541664124,0.012423358857631683,1.0000001192092896,1,0.045238859951496124,0.0028258191887289286,0.00010279556590830907,0.002825023839250207,0.002741617849096656,0.002741617849096656,0.002741617849096656,0,0.9794715046882629,7,0,3
125564,0,2.5,0,0,0,0,20,5,-40,81231.9375,25,0,0,0,0,0,0,1930.98779296875,-0.0000000000000000000000020217860107024514,-0.010941142216324806,-2140.3125,-0.00000000000000000000037151776673730815,-0.9972060918807983,0.17385679483413696,0.7069977521896362,0.012429621070623398,0.7069975137710571,0.01242316048592329,1.0000001192092896,1,0.045234013348817825,0.0028258191887289286,0.00010279556590830907,0.002825023839250207,0.002741617849096656,0.002741617849096656,0.002741617849096656,0,0.9794715046882629,7,0,3
125575,0,2.5,0,0,0,0,20,5,-40,81234.4453125,25,0,0,0,0,0,0,1930.7242431640625,-0.000000000000000000000002021753470190111,-0.010941142216324806,-2140.278076171875,-0.00000000000000000000037151180925975192,-0.9972060918807983,0.1738574206829071,0.7069977521896362,0.01242942176759243,0.7069975137710571,0.012422961182892323,1.0000001192092896,1,0.045229166746139526,0.0028258191887289286,0.00010279556590830907,0.002825023839250207,0.002741617849096656,0.002741617849096656,0.002741617849096656,0,0.9794715046882629,7,0,3
125586,0,2.5,0,0,0,0,20,5,-40,81236.953125,25,0,0,0,0,0,0,1930.4600830078125,-0.0000000000000000000000020217209296777707,-0.010941142216324806,-2140.24365234375,-0.0000000000000000000003715058517821957,-0.9972060918807983,0.17385804653167725,0.7069977521896362,0.012429222464561462,0.7069975137710571,0.012422761879861355,1.0000001192092896,1,0.045224323868751526,0.0028258191887289286,0.00010279556590830907,0.002825023839250207,0.002741617849096656,0.002741617849096656,0.002741617849096656,0,0.9794715046882629,7,0,3
125597,0,2.5,0,0,0,0,20,5,-40,81241.9765625,25,0,0,0,0,0,0,1930.16845703125,-0.0000000000000000000000020216883891654303,-0.010941142216324806,-2140.209228515625,-0.0000000000000000000003714998690610905,-0.9972060918807983,0.17385868728160858,0.7069977521896362,0.01242902223020792,0.7069975137710571,0.012422561645507813,1.0000001192092896,1,0.045219480991363525,0.0028258191887289286,0.00010279556590830907,0.002825023839250207,0.002741617849096656,0.002741617849096656,0.002741617849096656,0,0.9794715046882629,7,0,3
125608,0,2.5,0,0,0,0,20,5,-40,81244.4921875,25,0,0,0,0,0,0,1929.87890625,-0.00000000000000000000000202165584865309,-0.010941142216324806,-2140.1748046875,-0.0000000000000000000003714938863399853,-0.9972060918807983,0.17385932803153992,0.7069977521896362,0.012428821995854378,0.7069975137710571,0.01242236141115427,1.0000001192092896,1,0.045214638113975525,0.0028258191887289286,0.00010279556590830907,0.002825023839250207,0.002741617849096656,0.002741617849096656,0.002741617849096656,0,0.9794715046882629,7,0,3
125619,0,2.5,0,0,0,0,20,5,-40,81247,25,0,0,0,0,0,0,1929.59130859375,-0.0000000000000000000000020216233081407496,-0.010941142216324806,-2140.140380859375,-0.0000000000000000000003714879036188801,-0.9972060918807983,0.17385996878147125,0.7069977521896362,0.012428621761500835,0.7069975137710571,0.012422161176800728,1.0000001192092896,1,0.045209795236587524,0.0028258191887289286,0.00010279556590830907,0.002825023839250207,0.002741617849096656,0.002741617849096656,0.002741617849096656,0,0.946942925453186,7,0,3
125630,0,2.5,0,0,0,0,20,5,-40,81249.515625,25,0,0,0,0,0,0,1929.3055419921875,-0.0000000000000000000000020215907676284092,-0.010941142216324806,-2140.10595703125,-0.0000000000000000000003714819208977749,-0.9972060918807983,0.1738606095314026,0.7069977521896362,0.012428421527147293,0.7069975137710571,0.012421960942447186,1.0000001192092896,1,0.045204952359199524,0.0028258191887289286,0.00010279556590830907,0.002825023839250207,0.002741617849096656,0.002741617849096656,0.002741617849096656,0,0.946942925453186,7,0,3
125641,0,2.5,0,0,0,0,20,5,-40,81252.0234375,25,0,0,0,0,0,0,1929.0213623046875,-0.000000000000000000000002021558227116069,-0.010941142216324806,-2140.071533203125,-0.0000000000000000000003714759381766697,-0.9972060918807983,0.17386125028133392,0.7069977521896362,0.01242822129279375,0.7069975137710571,0.012421760708093643,1.0000001192092896,1,0.04520010948181152,0.0028258191887289286,0.00010279556590830907,0.002825023839250207,0.002741617849096656,0.002741617849096656,0.002741617849096656,0,0.946942925453186,7,0,3
125652,0,2.5,0,0,0,0,20,5,-40,81254.5390625,25,0,0,0,0,0,0,1928.7386474609375,-0.0000000000000000000000020215256866037285,-0.010941142216324806,-2140.037109375,-0.0000000000000000000003714699554555645,-0.9972060918807983,0.17386189103126526,0.7069977521896362,0.012428021058440208,0.7069975137710571,0.0124215604737401,1.0000001192092896,1,0.04519527032971382,0.0028258191887289286,0.00010279556590830907,0.002825023839250207,0.002741617849096656,0.002741617849096656,0.002741617849096656,0,0.946942925453186,7,0,3
125663,0,2.5,0,0,0,0,20,5,-40,81257.046875,25,0,0,0,0,0,0,1928.457275390625,-0.000000000000000000000002021493146091388,-0.010941142216324806,-2140.002685546875,-0.00000000000000000000037146394749091035,-0.9972060918807983,0.1738625317811966,0.7069977521896362,0.012427820824086666,0.7069975137710571,0.012421360239386559,1.0000001192092896,1,0.04519043117761612,0.0028258191887289286,0.00010279556590830907,0.002825023839250207,0.002741617849096656,0.002741617849096656,0.002741617849096656,0,0.946942925453186,7,0,3
125674,0,2.5,0,0,0,0,20,5,-40,81259.5625,25,0,0,0,0,0,0,1928.177001953125,-0.0000000000000000000000020214604083638215,-0.010941142216324806,-2139.968017578125,-0.0000000000000000000003714579395262562,-0.9972060918807983,0.17386317253112793,0.7069977521896362,0.012427620589733124,0.7069975137710571,0.012421160005033016,1.0000001192092896,1,0.04518559202551842,0.0028258191887289286,0.00010279556590830907,0.002825023839250207,0.002741617849096656,0.002741617849096656,0.002741617849096656,0,0.946942925453186,7,0,3
125685,0,2.5,0,0,0,0,20,5,-40,81262.0703125,25,0,0,0,0,0,0,1927.8978271484375,-0.0000000000000000000000020214276706362548,-0.010941142216324806,-2139.933349609375,-0.00000000000000000000037145193156160203,-0.9972060918807983,0.17386381328105927,0.7069977521896362,0.012427419424057007,0.7069975137710571,0.0124209588393569,1.0000001192092896,1,0.045180756598711014,0.0028258191887289286,0.00010279556590830907,0.002825023839250207,0.002741617849096656,0.002741617849096656,0.002741617849096656,0,0.946942925453186,7,0,3
125696,0,2.5,0,0,0,0,20,5,-40,81264.5859375,25,0,0,0,0,0,0,1927.6195068359375,-0.000000000000000000000002021394932908688,-0.010941142216324806,-2139.898681640625,-0.00000000000000000000037144592359694786,-0.9972060918807983,0.1738644540309906,0.7069977521896362,0.01242721825838089,0.7069975137710571,0.012420757673680782,1.0000001192092896,1,0.04517592117190361,0.0028258191887289286,0.00010279556590830907,0.002825023839250207,0.002741617849096656,0.002741617849096656,0.002741617849096656,0,0.946942925453186,7,0,3
125707,0,2.5,0,0,0,0,20,5,-40,81267.09375,25,0,0,0,0,0,0,1927.3421630859375,-0.0000000000000000000000020213621951811215,-0.010941142216324806,-2139.864013671875,-0.0000000000000000000003714399156322937,-0.9972060918807983,0.17386509478092194,0.7069977521896362,0.012427017092704773,0.7069975137710571,0.012420556508004665,1.0000001192092896,1,0.045171089470386505,0.0028258191887289286,0.00010279556590830907,0.002825023839250207,0.002741617849096656,0.002741617849096656,0.002741617849096656,0,0.946942925453186,7,0,3
125718,0,2.5,0,0,0,0,20,5,-40,81269.609375,25,0,0,0,0,0,0,1927.0654296875,-0.0000000000000000000000020213294574535548,-0.010941142216324806,-2139.829345703125,-0.00000000000000000000037143390766763954,-0.9972060918807983,0.17386573553085327,0.7069977521896362,0.012426815927028656,0.7069975137710571,0.012420355342328548,1.0000001192092896,1,0.0451662577688694,0.0028258191887289286,0.00010279556590830907,0.002825023839250207,0.002741617849096656,0.002741617849096656,0.002741617849096656,0,0.946942925453186,7,0,3
125729,0,2.5,0,0,0,0,20,5,-40,81272.1171875,25,0,0,0,0,0,0,1926.78955078125,-0.000000000000000000000002021296719725988,-0.010941142216324806,-2139.794677734375,-0.00000000000000000000037142789970298538,-0.9972060918807983,0.1738663762807846,0.7069977521896362,0.012426614761352539,0.7069975137710571,0.012420154176652431,1.0000001192092896,1,0.045161426067352295,0.0028258191887289286,0.00010279556590830907,0.002825023839250207,0.002741617849096656,0.002741617849096656,0.002741617849096656,0,0.946942925453186,7,0,3
125740,0,2.5,0,0,0,0,20,5,-40,81274.6328125,25,0,0,0,0,0,0,1926.5142822265625,-0.0000000000000000000000020212639819984214,-0.010941142216324806,-2139.760009765625,-0.00000000000000000000037142186649478224,-0.9972060918807983,0.17386701703071594,0.7069977521896362,0.012426413595676422,0.7069975137710571,0.012419953010976315,1.0000001192092896,1,0.04515659436583519,0.0028258191887289286,0.00010279556590830907,0.002825023839250207,0.002741617849096656,0.002741617849096656,0.002741617849096656,0,0.946942925453186,7,0,3
125751,0,2.5,0,0,0,0,20,5,-40,81277.1484375,25,0,0,0,0,0,0,1926.239501953125,-0.0000000000000000000000020212312442708548,-0.010941142216324806,-2139.725341796875,-0.0000000000000000000003714158332865791,-0.9972060918807983,0.17386765778064728,0.7069977521896362,0.012426212430000305,0.7069975137710571,0.012419751845300198,1.0000001192092896,1,0.045151762664318085,0.0028258191887289286,0.00010279556590830907,0.002825023839250207,0.002741617849096656,0.002741617849096656,0.002741617849096656,0,0.946942925453186,7,0,3
125762,0,2.5,0,0,0,0,20,5,-40,81279.65625,25,0,0,0,0,0,0,1925.96533203125,-0.000000000000000000000002021198506543288,-0.010941142216324806,-2139.690673828125,-0.000000000000000000000371409800078376,-0.9972060918807983,0.1738682985305786,0.7069977521896362,0.012426011264324188,0.7069975137710571,0.01241955067962408,1.0000001192092896,1,0.04514693096280098,0.0028258191887289286,0.00010279556590830907,0.002825023839250207,0.002741617849096656,0.002741617849096656,0.002741617849096656,0,0.946942925453186,7,0,3
125773,0,2.5,0,0,0,0,20,5,-40,81282.171875,25,0,0,0,0,0,0,1925.6915283203125,-0.0000000000000000000000020211657688157214,-0.010941142216324806,-2139.656005859375,-0.00000000000000000000037140376687017285,-0.9972060918807983,0.17386893928050995,0.7069977521896362,0.012425809167325497,0.7069975137710571,0.012419348582625389,1.0000001192092896,1,0.04514210298657417,0.0028258191887289286,0.00010279556590830907,0.002825023839250207,0.002741617849096656,0.002741617849096656,0.002741617849096656,0,0.946942925453186,7,0,3
125784,0,2.5,0,0,0,0,20,5,-40,81284.6796875,25,0,0,0,0,0,0,1925.4180908203125,-0.0000000000000000000000020211328338729284,-0.010941142216324806,-2139.621337890625,-0.00000000000000000000037139773366196972,-0.9972060918807983,0.17386958003044128,0.7069977521896362,0.012425607070326805,0.7069975137710571,0.012419146485626698,1.0000001192092896,1,0.045137275010347366,0.0028258191887289286,0.00010279556590830907,0.002825023839250207,0.002741617849096656,0.002741617849096656,0.002741617849096656,0,0.946942925453186,7,0,3
125795,0,2.5,0,0,0,0,20,5,-40,81287.1953125,25,0,0,0,0,0,0,1925.14501953125,-0.0000000000000000000000020210998989301355,-0.010941142216324806,-2139.586669921875,-0.0000000000000000000003713917004537666,-0.9972060918807983,0.17387022078037262,0.7069977521896362,0.012425404973328114,0.7069975137710571,0.012418944388628006,1.0000001192092896,1,0.04513244703412056,0.0028258191887289286,0.00010279556590830907,0.002825023839250207,0.002741617849096656,0.002741617849096656,0.002741617849096656,0,0.946942925453186,7,0,3
125806,0,2.5,0,0,0,0,20,5,-40,81289.7109375,25,0,0,0,0,0,0,1924.872314453125,-0.0000000000000000000000020210669639873425,-0.010941142216324806,-2139.5517578125,-0.00000000000000000000037138566724556346,-0.9972060918807983,0.17387086153030396,0.706997811794281,0.012425203807651997,0.7069975733757019,0.012418743222951889,1.0000001192092896,1,0.04512762278318405,0.0028258191887289286,0.00010279556590830907,0.002825023839250207,0.002741617849096656,0.002741617849096656,0.002741617849096656,0,0.946942925453186,7,0,3
125817,0,2.5,0,0,0,0,20,5,-40,81292.21875,25,0,0,0,0,0,0,1924.599853515625,-0.0000000000000000000000020210340290445495,-0.010941142216324806,-2139.516845703125,-0.00000000000000000000037137963403736033,-0.9972060918807983,0.1738715022802353,0.706997811794281,0.012425001710653305,0.7069975733757019,0.012418541125953197,1.0000001192092896,1,0.04512279853224754,0.0028258191887289286,0.00010279556590830907,0.002825023839250207,0.002741617849096656,0.002741617849096656,0.002741617849096656,0,0.946942925453186,7,0,3
125828,0,2.5,0,0,0,0,20,5,-40,81294.734375,25,0,0,0,0,0,0,1924.3277587890625,-0.0000000000000000000000020210010941017565,-0.010941142216324806,-2139.48193359375,-0.00000000000000000000037137357558560824,-0.9972060918807983,0.17387214303016663,0.706997811794281,0.012424799613654613,0.7069975733757019,0.012418339028954506,1.0000001192092896,1,0.045117978006601334,0.0028258191887289286,0.00010279556590830907,0.002825023839250207,0.002741617849096656,0.002741617849096656,0.002741617849096656,0,0.946942925453186,7,0,3
125839,0,2.5,0,0,0,0,20,5,-40,81297.2421875,25,0,0,0,0,0,0,1924.055908203125,-0.0000000000000000000000020209681591589636,-0.010941142216324806,-2139.447021484375,-0.00000000000000000000037136751713385614,-0.9972060918807983,0.17387278378009796,0.706997811794281,0.012424597516655922,0.7069975733757019,0.012418136931955814,1.0000001192092896,1,0.045113157480955124,0.0028258191887289286,0.00010279556590830907,0.002825023839250207,0.002741617849096656,0.002741617849096656,0.002741617849096656,0,0.946942925453186,7,0,3
125850,0,2.5,0,0,0,0,20,5,-40,81299.7578125,25,0,0,0,0,0,0,1923.7843017578125,-0.0000000000000000000000020209352242161706,-0.010941142216324806,-2139.412109375,-0.00000000000000000000037136145868210404,-0.9972060918807983,0.1738734245300293,0.706997811794281,0.01242439541965723,0.7069975733757019,0.012417934834957123,1.0000001192092896,1,0.045108336955308914,0.0028258191887289286,0.00010279556590830907,0.002825023839250207,0.002741617849096656,0.002741617849096656,0.002741617849096656,0,0.946942925453186,7,0,3
125861,0,2.5,0,0,0,0,20,5,-40,81302.2734375,25,0,0,0,0,0,0,1923.5128173828125,-0.0000000000000000000000020209022892733776,-0.010941142216324806,-2139.377197265625,-0.00000000000000000000037135540023035194,-0.9972060918807983,0.17387406527996063,0.706997811794281,0.012424192391335964,0.7069975733757019,0.012417731806635857,1.0000001192092896,1,0.045103516429662704,0.0028258191887289286,0.00010279556590830907,0.002825023839250207,0.002741617849096656,0.002741617849096656,0.002741617849096656,0,0.946942925453186,7,0,3
125872,0,2.5,0,0,0,0,20,5,-40,81304.78125,25,0,0,0,0,0,0,1923.2415771484375,-0.0000000000000000000000020208693543305846,-0.010941142216324806,-2139.34228515625,-0.00000000000000000000037134934177859985,-0.9972060918807983,0.17387470602989197,0.706997811794281,0.012423989363014698,0.7069975733757019,0.01241752877831459,1.0000001192092896,1,0.045098695904016495,0.0028258191887289286,0.00010279556590830907,0.002825023839250207,0.002741617849096656,0.002741617849096656,0.002741617849096656,0,0.946942925453186,7,0,3
125883,0,2.5,0,0,0,0,20,5,-40,81307.296875,25,0,0,0,0,0,0,1922.970458984375,-0.0000000000000000000000020208364193877916,-0.010941142216324806,-2139.307373046875,-0.00000000000000000000037134328332684775,-0.9972060918807983,0.1738753467798233,0.706997811794281,0.012423786334693432,0.7069975733757019,0.012417325749993324,1.0000001192092896,1,0.045093875378370285,0.0028258191887289286,0.00010279556590830907,0.002825023839250207,0.002741617849096656,0.002741617849096656,0.002741617849096656,0,0.946942925453186,7,0,3
125894,0,2.5,0,0,0,0,20,5,-40,81309.8125,25,0,0,0,0,0,0,1922.699462890625,-0.0000000000000000000000020208032872297724,-0.010941142216324806,-2139.2724609375,-0.00000000000000000000037133722487509565,-0.9972060918807983,0.17387598752975464,0.706997811794281,0.012423583306372166,0.7069975733757019,0.012417122721672058,1.0000001192092896,1,0.045089058578014374,0.0028258191887289286,0.00010279556590830907,0.002825023839250207,0.002741617849096656,0.002741617849096656,0.002741617849096656,0,0.946942925453186,7,0,3
125905,0,2.5,0,0,0,0,20,5,-40,81312.3203125,25,0,0,0,0,0,0,1922.4287109375,-0.000000000000000000000002020770155071753,-0.010941142216324806,-2139.237548828125,-0.0000000000000000000003713311411797946,-0.9972060918807983,0.17387662827968597,0.706997811794281,0.0124233802780509,0.7069975733757019,0.012416919693350792,1.0000001192092896,1,0.04508424177765846,0.0028258191887289286,0.00010279556590830907,0.002825023839250207,0.002741617849096656,0.002741617849096656,0.002741617849096656,0,0.946942925453186,7,0,3
125916,0,2.5,0,0,0,0,20,5,-40,81314.8359375,25,0,0,0,0,0,0,1922.157958984375,-0.0000000000000000000000020207370229137338,-0.010941142216324806,-2139.20263671875,-0.0000000000000000000003713250574844935,-0.9972060918807983,0.1738772690296173,0.706997811794281,0.012423177249729633,0.7069975733757019,0.012416716665029526,1.0000001192092896,1,0.04507942497730255,0.0028258191887289286,0.00010279556590830907,0.002825023839250207,0.002741617849096656,0.002741617849096656,0.002741617849096656,0,0.946942925453186,7,0,3
125927,0,2.5,0,0,0,0,20,5,-40,81317.3515625,25,0,0,0,0,0,0,1921.8873291015625,-0.0000000000000000000000020207038907557145,-0.010941142216324806,-2139.167724609375,-0.00000000000000000000037131897378919246,-0.9972060918807983,0.17387790977954865,0.706997811794281,0.012422974221408367,0.7069975733757019,0.01241651363670826,1.0000001192092896,1,0.04507460817694664,0.0028258191887289286,0.00010279556590830907,0.002825023839250207,0.002741617849096656,0.002741617849096656,0.002741617849096656,0,0.946942925453186,7,0,3
125938,0,2.5,0,0,0,0,20,5,-40,81319.859375,25,0,0,0,0,0,0,1921.6168212890625,-0.0000000000000000000000020206707585976952,-0.010941142216324806,-2139.132568359375,-0.0000000000000000000003713128900938914,-0.9972060918807983,0.17387855052947998,0.7069978713989258,0.012422771193087101,0.7069976329803467,0.012416310608386993,1.0000001192092896,1,0.04506979510188103,0.0028258191887289286,0.00010279556590830907,0.002825023839250207,0.002741617849096656,0.002741617849096656,0.002741617849096656,0,0.946942925453186,7,0,3
125949,0,2.5,0,0,0,0,20,5,-40,81322.375,25,0,0,0,0,0,0,1921.3463134765625,-0.000000000000000000000002020637626439676,-0.010941142216324806,-2139.097412109375,-0.00000000000000000000037130680639859033,-0.9972060918807983,0.17387919127941132,0.7069978713989258,0.01242256723344326,0.7069976329803467,0.012416106648743153,1.0000001192092896,1,0.045064982026815414,0.0028258191887289286,0.00010279556590830907,0.002825023839250207,0.002741617849096656,0.002741617849096656,0.002741617849096656,0,0.946942925453186,7,0,3
125960,0,2.5,0,0,0,0,20,5,-40,81324.890625,25,0,0,0,0,0,0,1921.075927734375,-0.0000000000000000000000020206044942816567,-0.010941142216324806,-2139.062255859375,-0.00000000000000000000037130072270328926,-0.9972060918807983,0.17387983202934265,0.7069978713989258,0.01242236327379942,0.7069976329803467,0.012415902689099312,1.0000001192092896,1,0.0450601726770401,0.0028258191887289286,0.00010279556590830907,0.002825023839250207,0.002741617849096656,0.002741617849096656,0.002741617849096656,0,0.946942925453186,7,0,3
125971,0,2.5,0,0,0,0,20,5,-40,81327.40625,25,0,0,0,0,0,0,1920.8056640625,-0.0000000000000000000000020205713621236374,-0.010941142216324806,-2139.027099609375,-0.0000000000000000000003712946390079882,-0.9972060918807983,0.173880472779274,0.7069978713989258,0.012422159314155579,0.7069976329803467,0.012415698729455471,1.0000001192092896,1,0.045055363327264786,0.0028258191887289286,0.00010279556590830907,0.002825023839250207,0.002741617849096656,0.002741617849096656,0.002741617849096656,0,0.946942925453186,7,0,3
125982,0,2.5,0,0,0,0,20,5,-40,81329.9140625,25,0,0,0,0,0,0,1920.535400390625,-0.000000000000000000000002020538229965618,-0.010941142216324806,-2138.991943359375,-0.00000000000000000000037128853006913817,-0.9972060918807983,0.17388111352920532,0.7069978713989258,0.012421955354511738,0.7069976329803467,0.01241549476981163,1.0000001192092896,1,0.04505055397748947,0.0028258191887289286,0.00010279556590830907,0.002825023839250207,0.002741617849096656,0.002741617849096656,0.002741617849096656,0,0.946942925453186,7,0,3
